5.916666984558105469e-02,6.930556148290634155e-02,4.874999821186065674e-02,4.888889193534851074e-02,6.611111760139465332e-02,6.472222506999969482e-02,5.666666850447654724e-02,6.111111491918563843e-02,4.819444566965103149e-02,9.097222983837127686e-02,3.634722232818603516e-01,6.236111745238304138e-02,7.249999791383743286e-02,6.888889521360397339e-02,7.666666805744171143e-02,9.555556625127792358e-02,8.208333700895309448e-02,8.861111849546432495e-02,1.061111092567443848e-01,5.624999850988388062e-02,5.041667073965072632e-02,3.777777776122093201e-02,3.583332896232604980e-02,4.763888940215110779e-02,5.180555954575538635e-02,6.666667014360427856e-02,5.791667103767395020e-02,4.569444805383682251e-02,4.527777805924415588e-02,4.347222298383712769e-02
7.847222685813903809e-02,7.319444417953491211e-02,6.055556237697601318e-02,5.319444835186004639e-02,1.033333390951156616e-01,8.805556595325469971e-02,6.236111745238304138e-02,7.597222179174423218e-02,6.583333760499954224e-02,6.166667118668556213e-02,6.694445013999938965e-02,3.059722185134887695e-01,1.049999967217445374e-01,6.555555760860443115e-02,6.388888508081436157e-02,2.005555480718612671e-01,2.361111193895339966e-01,2.188888937234878540e-01,2.284722328186035156e-01,6.944444775581359863e-02,6.069444492459297180e-02,4.541666433215141296e-02,4.694444686174392700e-02,5.722222477197647095e-02,5.430555716156959534e-02,5.874999985098838806e-02,6.611111760139465332e-02,4.722222313284873962e-02,5.000000074505805969e-02,5.694444477558135986e-02
5.638888850808143616e-02,6.763889640569686890e-02,5.722222477197647095e-02,4.444444552063941956e-02,1.513888984918594360e-01,6.777778267860412598e-02,5.444444715976715088e-02,5.138888955116271973e-02,4.819444566965103149e-02,5.750000104308128357e-02,9.749999642372131348e-02,9.930556267499923706e-02,2.944444417953491211e-01,6.041666865348815918e-02,5.069444701075553894e-02,1.241666823625564575e-01,1.723611205816268921e-01,2.547222375869750977e-01,1.334722191095352173e-01,6.263889372348785400e-02,5.819444730877876282e-02,3.472222387790679932e-02,3.930555656552314758e-02,4.500000178813934326e-02,4.819444566965103149e-02,4.916666820645332336e-02,6.597222387790679932e-02,3.722222149372100830e-02,3.916667029261589050e-02,5.041667073965072632e-02
6.916666775941848755e-02,5.777777731418609619e-02,5.222222208976745605e-02,5.041667073965072632e-02,6.416667252779006958e-02,6.305555999279022217e-02,4.722222313284873962e-02,5.416667088866233826e-02,5.666666850447654724e-02,9.208334237337112427e-02,7.222222536802291870e-02,6.944444775581359863e-02,5.611111596226692200e-02,1.187499985098838806e-01,5.680555477738380432e-02,6.416667252779006958e-02,7.458333671092987061e-02,6.583333760499954224e-02,8.124999701976776123e-02,6.069444492459297180e-02,6.347222626209259033e-02,3.597222268581390381e-02,4.291667044162750244e-02,5.333333462476730347e-02,4.902777820825576782e-02,7.847222685813903809e-02,6.499999761581420898e-02,2.875000052154064178e-02,5.208333581686019897e-02,5.083333328366279602e-02
6.236110627651214600e-02,6.138889491558074951e-02,5.472222343087196350e-02,5.152777582406997681e-02,7.013889402151107788e-02,6.708333641290664673e-02,7.305555045604705811e-02,5.138889327645301819e-02,4.902777820825576782e-02,8.069444447755813599e-02,9.055555611848831177e-02,5.986111611127853394e-02,5.666666850447654724e-02,5.555556342005729675e-02,3.111111223697662354e-01,9.277777373790740967e-02,8.583334088325500488e-02,6.736110895872116089e-02,9.680556505918502808e-02,6.819444894790649414e-02,8.194444328546524048e-02,3.152777999639511108e-02,4.374999925494194031e-02,4.638888686895370483e-02,4.250000044703483582e-02,7.652777433395385742e-02,7.444444298744201660e-02,3.875000029802322388e-02,4.972222447395324707e-02,4.930555820465087891e-02
7.750000059604644775e-02,7.027778029441833496e-02,7.222222536802291870e-02,6.750000268220901489e-02,1.018055602908134460e-01,9.861111640930175781e-02,7.444444298744201660e-02,6.916666775941848755e-02,5.930555239319801331e-02,7.999999821186065674e-02,1.119444444775581360e-01,1.893055737018585205e-01,1.226388961076736450e-01,7.861111313104629517e-02,1.063888967037200928e-01,3.365277945995330811e-01,2.136111110448837280e-01,1.525000035762786865e-01,3.301388919353485107e-01,7.736111432313919067e-02,7.208333164453506470e-02,5.347222462296485901e-02,6.055555865168571472e-02,6.138889491558074951e-02,6.888889521360397339e-02,6.680555641651153564e-02,7.152777910232543945e-02,5.916666984558105469e-02,6.458333134651184082e-02,6.333333253860473633e-02
8.680555224418640137e-02,7.291667163372039795e-02,6.513889133930206299e-02,5.861110985279083252e-02,1.180555522441864014e-01,8.902778476476669312e-02,7.972222566604614258e-02,7.500000298023223877e-02,6.555555760860443115e-02,6.652777642011642456e-02,8.097222447395324707e-02,2.322222143411636353e-01,1.769444495439529419e-01,7.027778029441833496e-02,8.847222477197647095e-02,2.122222334146499634e-01,3.226388692855834961e-01,2.118055671453475952e-01,2.134722173213958740e-01,7.694444805383682251e-02,7.138888537883758545e-02,4.888888821005821228e-02,5.347222462296485901e-02,6.097222492098808289e-02,5.999999865889549255e-02,7.166667282581329346e-02,7.763889431953430176e-02,5.486111342906951904e-02,5.861110985279083252e-02,5.583333969116210938e-02
7.236111909151077271e-02,6.833333522081375122e-02,5.874999985098838806e-02,4.763889312744140625e-02,1.426388919353485107e-01,1.081944480538368225e-01,4.916666820645332336e-02,7.249999791383743286e-02,6.263889372348785400e-02,6.222222745418548584e-02,7.999999821186065674e-02,1.991666853427886963e-01,2.554166913032531738e-01,6.305555254220962524e-02,5.999999865889549255e-02,1.538888961076736450e-01,2.154166847467422485e-01,3.877777755260467529e-01,1.451388895511627197e-01,5.152777582406997681e-02,6.222222372889518738e-02,4.194444790482521057e-02,4.416666924953460693e-02,5.180555209517478943e-02,5.124999955296516418e-02,5.819444730877876282e-02,5.624999850988388062e-02,4.250000044703483582e-02,4.555555433034896851e-02,5.444444715976715088e-02
7.861111313104629517e-02,7.736111432313919067e-02,6.027778238058090210e-02,6.013889238238334656e-02,1.163888946175575256e-01,1.091666668653488159e-01,8.500000089406967163e-02,7.791666686534881592e-02,6.611111015081405640e-02,8.097223192453384399e-02,1.162500008940696716e-01,2.056944519281387329e-01,1.413888931274414062e-01,7.347222417593002319e-02,1.047222316265106201e-01,3.377777934074401855e-01,2.015277743339538574e-01,1.481944471597671509e-01,3.269444406032562256e-01,7.430556416511535645e-02,7.138889282941818237e-02,5.097222328186035156e-02,5.999999865889549255e-02,6.722222268581390381e-02,5.611111223697662354e-02,7.986111938953399658e-02,8.736111968755722046e-02,5.097222328186035156e-02,5.291666463017463684e-02,6.166667118668556213e-02
8.277778327465057373e-02,1.258333325386047363e-01,5.555555224418640137e-02,5.013888701796531677e-02,5.194444581866264343e-02,7.166667282581329346e-02,9.847223013639450073e-02,1.201388910412788391e-01,4.833333566784858704e-02,8.111111819744110107e-02,7.208333164453506470e-02,7.236111909151077271e-02,6.000000610947608948e-02,6.152778118848800659e-02,7.583332806825637817e-02,8.152777701616287231e-02,6.986111402511596680e-02,5.750000104308128357e-02,7.152777910232543945e-02,3.556944131851196289e-01,2.098611295223236084e-01,1.520833373069763184e-01,4.250000044703483582e-02,5.624999850988388062e-02,5.097222328186035156e-02,7.777778059244155884e-02,1.026388928294181824e-01,5.736110731959342957e-02,4.236111789941787720e-02,4.749999940395355225e-02
6.180555373430252075e-02,1.156944483518600464e-01,5.597222223877906799e-02,4.430555179715156555e-02,6.305555254220962524e-02,5.888889357447624207e-02,7.124999910593032837e-02,1.244444474577903748e-01,4.569444805383682251e-02,6.861111521720886230e-02,5.375000461935997009e-02,6.277777999639511108e-02,6.611111760139465332e-02,6.263889372348785400e-02,7.194444537162780762e-02,8.375000208616256714e-02,6.319444626569747925e-02,6.347222626209259033e-02,7.124999910593032837e-02,1.891666650772094727e-01,5.513888970017433167e-02,2.715277969837188721e-01,4.180555790662765503e-02,4.194444790482521057e-02,3.583333641290664673e-02,6.611111760139465332e-02,9.986110776662826538e-02,3.819444403052330017e-02,3.722222149372100830e-02,4.847222194075584412e-02
3.430555760860443115e-02,6.944444775581359863e-02,2.847222238779067993e-02,2.638888917863368988e-02,3.416666761040687561e-02,4.013889282941818237e-02,1.423611193895339966e-01,3.861111029982566833e-02,2.666666731238365173e-02,6.069444492459297180e-02,3.194444626569747925e-02,4.402777552604675293e-02,3.347222506999969482e-02,3.583333641290664673e-02,3.597222268581390381e-02,6.027777493000030518e-02,4.861111566424369812e-02,3.347222506999969482e-02,5.750000104308128357e-02,1.530555784702301025e-01,2.768055498600006104e-01,4.444444552063941956e-03,1.624999940395355225e-02,2.458333410322666168e-02,2.194444648921489716e-02,6.055555865168571472e-02,5.416667088866233826e-02,1.138888951390981674e-02,1.722222380340099335e-02,2.444444596767425537e-02
4.541666805744171143e-02,4.472222179174423218e-02,4.416666924953460693e-02,3.805555403232574463e-02,4.527777805924415588e-02,3.555555641651153564e-02,3.888889029622077942e-02,3.999999910593032837e-02,4.083333536982536316e-02,4.749999940395355225e-02,4.749999940395355225e-02,4.958333820104598999e-02,4.638888686895370483e-02,4.208333417773246765e-02,4.388889297842979431e-02,5.888889357447624207e-02,5.555555969476699829e-02,3.791667148470878601e-02,6.097222492098808289e-02,3.958333656191825867e-02,3.833333402872085571e-02,1.305555552244186401e-02,2.472222410142421722e-02,3.555555641651153564e-02,2.916666679084300995e-02,2.791666798293590546e-02,3.416666388511657715e-02,1.333333365619182587e-02,2.513888850808143616e-02,3.361111134290695190e-02
4.708334058523178101e-02,4.625000059604644775e-02,4.388889297842979431e-02,4.597222432494163513e-02,5.249999836087226868e-02,4.944444075226783752e-02,4.611111804842948914e-02,4.569444805383682251e-02,4.333333671092987061e-02,8.347222208976745605e-02,4.222222417593002319e-02,5.416667088866233826e-02,5.236110836267471313e-02,4.680555313825607300e-02,4.402777552604675293e-02,6.694445013999938965e-02,5.569444596767425537e-02,6.013889238238334656e-02,6.138889491558074951e-02,4.444444552063941956e-02,4.583333060145378113e-02,1.972222328186035156e-02,3.624999895691871643e-02,2.944444678723812103e-02,3.847222402691841125e-02,7.000000774860382080e-02,5.111111328005790710e-02,2.777777984738349915e-02,4.625000059604644775e-02,4.708333313465118408e-02
4.638888686895370483e-02,4.597222432494163513e-02,5.222222208976745605e-02,4.416666924953460693e-02,5.263889208436012268e-02,4.736111313104629517e-02,4.611111059784889221e-02,4.125000163912773132e-02,4.305555298924446106e-02,8.236111700534820557e-02,4.861111193895339966e-02,5.791667103767395020e-02,4.638888686895370483e-02,4.777777567505836487e-02,4.972222447395324707e-02,6.791666895151138306e-02,5.291666835546493530e-02,5.263888835906982422e-02,5.680555850267410278e-02,4.736111313104629517e-02,4.749999940395355225e-02,2.083333209156990051e-02,3.388888761401176453e-02,3.902777656912803650e-02,3.416666761040687561e-02,6.819444894790649414e-02,4.277777671813964844e-02,1.847222261130809784e-02,4.138889163732528687e-02,4.180555790662765503e-02
6.861111521720886230e-02,7.208333909511566162e-02,8.250000327825546265e-02,5.930555239319801331e-02,5.861110985279083252e-02,5.069444701075553894e-02,6.875000149011611938e-02,8.041667193174362183e-02,7.444444298744201660e-02,7.916667312383651733e-02,5.638888478279113770e-02,5.416667088866233826e-02,5.430555716156959534e-02,7.249999791383743286e-02,6.777777522802352905e-02,7.111111283302307129e-02,6.680556386709213257e-02,4.541666805744171143e-02,7.361111789941787720e-02,7.527778297662734985e-02,6.208334118127822876e-02,5.624999850988388062e-02,3.819444775581359863e-02,7.249999791383743286e-02,7.069445401430130005e-02,5.930555984377861023e-02,7.374999672174453735e-02,4.541666805744171143e-02,4.347222298383712769e-02,6.583333015441894531e-02
2.308333218097686768e-01,7.944444566965103149e-02,5.152777582406997681e-02,4.250000044703483582e-02,5.972222238779067993e-02,5.902777612209320068e-02,7.972222566604614258e-02,1.254166662693023682e-01,4.694444686174392700e-02,7.944444566965103149e-02,6.374999880790710449e-02,6.499999761581420898e-02,6.416667252779006958e-02,7.027778029441833496e-02,6.833333522081375122e-02,7.902777940034866333e-02,6.527777761220932007e-02,5.763889476656913757e-02,8.777777850627899170e-02,1.055555567145347595e-01,9.486111998558044434e-02,4.972222447395324707e-02,4.555555805563926697e-02,3.736111149191856384e-02,4.736111313104629517e-02,6.958333402872085571e-02,7.430555671453475952e-02,2.356944680213928223e-01,4.055555909872055054e-02,3.847222402691841125e-02
4.458333551883697510e-02,2.323611080646514893e-01,3.500000014901161194e-02,2.569444477558135986e-02,4.736111313104629517e-02,3.847222402691841125e-02,4.250000044703483582e-02,5.847222357988357544e-02,2.819444425404071808e-02,6.013889238238334656e-02,4.527777805924415588e-02,4.374999925494194031e-02,3.902778029441833496e-02,3.972222283482551575e-02,3.097222372889518738e-02,5.541666969656944275e-02,4.847222194075584412e-02,4.861111566424369812e-02,6.305555999279022217e-02,6.236111745238304138e-02,3.013888746500015259e-02,1.708333380520343781e-02,1.486111152917146683e-02,2.347222343087196350e-02,2.638888917863368988e-02,5.402778089046478271e-02,2.420833259820938110e-01,1.194444391876459122e-02,1.333333272486925125e-02,2.361111156642436981e-02
3.597222268581390381e-02,3.833333402872085571e-02,4.194444790482521057e-02,3.361111134290695190e-02,4.305555671453475952e-02,4.250000044703483582e-02,3.902778029441833496e-02,4.486111551523208618e-02,4.736111685633659363e-02,6.527778506278991699e-02,4.166667163372039795e-02,5.486111715435981750e-02,3.694444522261619568e-02,4.763888940215110779e-02,4.305555298924446106e-02,6.097222492098808289e-02,5.416667088866233826e-02,4.486111178994178772e-02,5.291666835546493530e-02,5.319444835186004639e-02,4.361111670732498169e-02,1.708333380520343781e-02,2.583333291113376617e-02,3.291666880249977112e-02,4.097222164273262024e-02,4.402777552604675293e-02,4.180555790662765503e-02,1.569444499909877777e-02,2.875000052154064178e-02,4.041666537523269653e-02
3.833333402872085571e-02,4.902777820825576782e-02,4.027777537703514099e-02,3.847222402691841125e-02,5.069444701075553894e-02,5.124999955296516418e-02,4.041666910052299500e-02,3.888888657093048096e-02,4.472222179174423218e-02,8.152777701616287231e-02,5.069444701075553894e-02,5.652777850627899170e-02,5.499999970197677612e-02,5.458333343267440796e-02,4.374999925494194031e-02,6.652777642011642456e-02,6.069444119930267334e-02,5.444444715976715088e-02,6.472222506999969482e-02,4.819444566965103149e-02,4.736111685633659363e-02,2.430555783212184906e-02,3.249999880790710449e-02,3.416667133569717407e-02,4.319444671273231506e-02,6.930556148290634155e-02,3.875000402331352234e-02,2.111111208796501160e-02,4.722222313284873962e-02,3.305555507540702820e-02
